BIN,BIN_LEN,INS_CODE,CARD_LEN,ACCT_TYPE,INS_NAME,CARD_NAME,CARD_BRAND
528709,6,0863040000,16,2,华夏银行,万事达信用卡金卡,CUP
539867,6,0863040000,16,2,华夏银行,万事达普卡,CUP
539868,6,0863040000,16,2,华夏银行,万事达普卡,CUP
622637,6,0863040000,16,2,华夏银行,华夏信用卡金卡,CUP
622638,6,0863040000,16,2,华夏银行,华夏白金卡,CUP
628318,6,0863040000,16,2,华夏银行,华夏公务信用卡,CUP
528708,6,0863040000,16,2,华夏银行,万事达信用卡金卡,CUP
622636,6,0863040000,16,2,华夏银行,华夏信用卡普卡,CUP
625967,6,0863040000,16,2,华夏银行,华夏标准金融IC信用卡,CUP
625968,6,0863040000,16,2,华夏银行,华夏标准金融IC信用卡,CUP
625969,6,0863040000,16,2,华夏银行,华夏标准金融IC信用卡,CUP
625971,6,0863100000,16,2,浦发银行信用卡中心,移动浦发借贷合一联名卡,CUP
625970,6,0863100000,16,2,浦发银行信用卡中心,贷记卡,CUP
377187,6,0863100000,15,2,浦发银行信用卡中心,浦发私人银行信用卡,CUP
622265,6,0863200000,16,2,东亚银行(中国)有限公司,东亚银行普卡,CUP
622266,6,0863200000,16,2,东亚银行(中国)有限公司,东亚银行金卡,CUP
625972,6,0863200000,16,2,东亚银行(中国)有限公司,百家网点纪念版IC贷记卡,CUP
625973,6,0863200000,16,2,东亚银行(中国)有限公司,百家网点纪念版IC贷记卡,CUP
625093,6,0863320000,16,2,南洋商业银行,银联个人白金信用卡,CUP
625095,6,0863320000,16,2,南洋商业银行,银联商务白金信用卡,CUP
522001,6,0864031000,16,2,北京银行,万事达双币金卡,CUP
622163,6,0864031000,16,2,北京银行,银联标准贷记卡,CUP
622853,6,0864031000,16,2,北京银行,银联标准贷记卡,CUP
628203,6,0864031000,16,2,北京银行,银联标准公务卡,CUP
622851,6,0864031000,16,2,北京银行,北京银行中荷人寿联名卡,CUP
622852,6,0864031000,16,2,北京银行,尊尚白金卡,CUP
625903,6,0864083300,16,2,宁波银行,汇通贷记卡,CUP
622778,6,0864083320,16,2,宁波银行,汇通白金卡,CUP
628207,6,0864083320,16,2,宁波银行,汇通公务卡,CUP
628379,6,0864094510,16,2,齐鲁银行股份有限公司,泉城公务卡,CUP
628367,6,0864135810,16,2,广州银行股份有限公司,银联标准公务卡,CUP
625050,6,0864135810,16,2,广州银行股份有限公司,广州银行信用卡,CUP
628333,6,0864162640,16,2,龙江银行股份有限公司,公务卡,CUP
4002711011,10,0899999907,16,2,visa外卡,visa外卡,VIS
622921,6,0864221210,16,2,河北银行股份有限公司,如意贷记卡,CUP
628321,6,0864221210,16,2,河北银行股份有限公司,如意贷记卡,CUP
621777,6,0864243010,16,1,南京银行,借记IC卡,CUP
628228,6,0864296510,16,2,成都市商业银行,银联标准公务卡,CUP
622813,6,0864296510,16,2,成都市商业银行,银联标准卡,CUP
622818,6,0864296510,16,2,成都市商业银行,银联标准卡,CUP
628359,6,0864314730,16,2,临商银行,公务卡,CUP
628270,6,0864375850,16,2,珠海华润银行,公务信用卡,CUP
628311,6,0864384530,16,2,齐商银行,金达公务卡,CUP
628261,6,0864392270,16,2,锦州银行,公务卡,CUP
628251,6,0864403600,16,2,徽商银行,银联标准公务卡,CUP
621775,6,0864403600,19,1,徽商银行,借记卡,CUP
622651,6,0864403600,16,2,徽商银行,贷记卡,CUP
623203,6,0864403600,19,1,徽商银行,徽商银行中国旅游卡（安徽）,CUP
625828,6,0864403600,16,2,徽商银行,贷记IC卡,CUP
622613,6,0864416910,16,2,重庆银行股份有限公司,银联标准卡,CUP
628220,6,0864416910,16,2,重庆银行股份有限公司,银联标准公务卡,CUP
622809,6,0864422610,16,2,哈尔滨商行,丁香贷记卡,CUP
628224,6,0864422610,16,2,哈尔滨商行,哈尔滨银行公务卡,CUP
625577,6,0864422610,16,3,哈尔滨银行,福农准贷记卡,CUP
621752,6,0864422611,19,1,哈尔滨银行,金融IC借记卡,CUP
628213,6,0864437010,16,2,贵阳银行股份有限公司,甲秀公务卡,CUP
628263,6,0864478210,16,2,兰州银行,敦煌公务卡,CUP
628305,6,0864484210,16,2,南昌银行,银联标准公务卡,CUP
628239,6,0864504520,16,2,青岛银行,公务卡,CUP
623061,6,0804213310,18,1,杭州商业银行,借记IC卡,CUP
621316001,9,0815464520,16,1,青岛胶南海汇村镇银行,海汇卡,CUP
621682002,9,0815581000,19,1,北京房山沪农商村镇银行,借记卡,CUP
621682003,9,0815585840,19,1,深圳光明沪农商村镇银行,借记卡,CUP
628238,6,0864544240,16,2,九江银行股份有限公司,庐山公务卡,CUP
628257,6,0864554770,16,2,日照银行,黄海公务卡,CUP
622817,6,0864588510,16,2,青海银行,三江贷记卡,CUP
628287,6,0864588510,16,2,青海银行,三江贷记卡(公务卡),CUP
625959,6,0864588510,16,2,青海银行,三江贷记IC卡,CUP
62536601,8,0864588510,16,2,青海银行,中国旅游卡,CUP
628391,6,0864624580,16,2,潍坊银行,鸢都公务卡,CUP
628233,6,0864634280,16,2,赣州银行股份有限公司,长征公务卡,CUP
628231,6,0864667310,16,2,富滇银行,富滇公务卡,CUP
628275,6,0864733450,16,2,浙江泰隆商业银行,泰隆公务卡(单位卡),CUP
622565,6,0864733450,16,2,浙江泰隆商业银行,泰隆尊尚白金卡、钻石卡,CUP
622287,6,0864733450,16,2,浙江泰隆商业银行,泰隆信用卡,CUP
622717,6,0864733450,16,3,浙江泰隆商业银行,融易通,CUP
628252,6,0864741910,16,2,内蒙古银行,银联标准公务卡,CUP
628306,6,0864753360,16,2,湖州银行,公务卡,CUP
628227,6,0864786110,16,2,广西北部湾银行,银联标准公务卡,CUP
623001,6,0864786110,16,1,广西北部湾银行,IC借记卡,CUP
628234,6,0864814650,16,2,威海市商业银行,通达公务卡,CUP
621727,6,0864895910,19,1,广东南粤银行股份有限公司,湛江市民卡,CUP
628237,6,0864895919,16,2,广东南粤银行,公务卡,CUP
628219,6,0864916170,16,2,桂林银行,漓江公务卡,CUP
621456,6,0864916170,17,1,桂林银行,漓江卡,CUP
621562,6,0864916170,19,1,桂林银行,福农IC卡,CUP
622270,6,0864922690,16,2,龙江银行股份有限公司,玉兔贷记卡,CUP
628368,6,0864922690,16,2,龙江银行股份有限公司,玉兔贷记卡(公务卡),CUP
625588,6,0864922690,16,3,龙江银行,福农准贷记卡,CUP
625090,6,0864922690,16,2,龙江银行股份有限公司,联名贷记卡,CUP
628293,6,0864956140,16,2,柳州银行,龙城公务卡,CUP
623668,6,0808629312,19,1,建设银行,建行卡,CUP
622611,6,0865012900,16,2,上海农商银行贷记卡,鑫卡,CUP
622722,6,0865012900,16,2,上海农商银行贷记卡,商务卡,CUP
628211,6,0865012900,16,2,上海农商银行贷记卡,银联标准公务卡,CUP
625500,6,0865012900,16,3,上海农商银行贷记卡,福农卡,CUP
625989,6,0865012900,16,2,上海农商银行贷记卡,鑫通卡,CUP
625080,6,0865055810,16,2,广州农村商业银行,太阳信用卡,CUP
628235,6,0865055810,16,2,广州农村商业银行,公务卡,CUP
628322,6,0865085883,16,2,佛山顺德农村商业银行,恒通贷记卡（公务卡）,CUP
625088,6,0865085883,16,2,佛山顺德农村商业银行,恒通贷记卡,CUP
622469,6,0865097300,16,2,云南省农村信用社,金碧贷记卡,CUP
628307,6,0865097300,16,2,云南省农村信用社,金碧公务卡,CUP
628229,6,0865131410,16,2,承德银行,热河公务卡,CUP
628397,6,0865154680,16,2,德州银行,长河公务卡,CUP
628232,6,0865173900,16,2,福建省农村信用社联合社,万通贷记卡,CUP
622802,6,0865173900,16,2,福建省农村信用社联合社,万通贷记卡,CUP
622290,6,0865173900,16,2,福建省农村信用社联合社,福建海峡旅游卡,CUP
622829,6,0865191100,16,2,天津农村商业银行,吉祥信用卡,CUP
628301,6,0865191100,16,2,天津农村商业银行,吉祥信用卡,CUP
622808,6,0865226510,16,2,成都农村商业银行股份有限公司,天府贷记卡,CUP
628308,6,0865226510,16,2,成都农村商业银行股份有限公司,天府公务卡,CUP
623088,6,0865226510,19,1,成都农村商业银行股份有限公司,天府借记卡,CUP
622815,6,0865243000,16,2,江苏省农村信用社联合社,圆鼎贷记卡,CUP
622816,6,0865243000,16,2,江苏省农村信用社联合社,圆鼎贷记卡,CUP
628226,6,0865243000,16,2,江苏省农村信用社联合社,银联标准公务卡,CUP
628223,6,0865264330,16,2,上饶银行,三清山公务卡,CUP
621416,6,0865264331,16,1,上饶银行,三清山IC卡,CUP
628217,6,0865274550,16,2,东营银行,财政公务卡,CUP
628382,6,0865341770,16,2,临汾市尧都区农村信用合作联社,天河贷记公务卡,CUP
625839,6,0804202902,16,2,上海银行,淘宝IC普卡,CUP
621739,6,0804615511,19,1,长沙银行股份有限公司,借记IC卡,CUP
625823,6,0805105840,16,2,平安银行股份有限公司,贷记IC卡,CUP
625825,6,0805105840,16,2,平安银行股份有限公司,白金IC卡,CUP
625158,6,0865341770,16,2,临汾市尧都区农村信用合作联社,天河贷记卡,CUP
628369,6,0865373020,16,2,无锡农村商业银行,银联标准公务卡,CUP
622569,6,0865373020,16,2,无锡农村商业银行,金阿福贷记卡,CUP
622906,6,0865385500,16,2,湖南农村信用社联合社,福祥贷记卡,CUP
628386,6,0865385500,16,2,湖南农村信用社联合社,福祥公务卡,CUP
625519,6,0865385500,16,2,湖南农信,福农卡,CUP
625506,6,0865385500,16,2,湖南农信,福祥贷记卡（福农卡）,CUP
621592,6,0865394200,16,1,江西省农村信用社联合社,百福福农卡,CUP
628392,6,0865394200,16,2,江西省农村信用社联合社,百福公务卡,CUP
623092,6,0865394200,16,1,江西省农村信用社联合社,借记IC卡,CUP
621778,6,0865473600,19,1,安徽省农村信用社,金农卡,CUP
620528,6,0865541310,19,1,邢台银行,金牛市民卡,CUP
621748,6,0865675060,19,1,商丘市商业银行,百汇卡,CUP
628271,6,0865675061,16,2,商丘市商业银行,公务卡,CUP
628328,6,0865705500,16,2,华融湘江银行,华融湘江银行华融公务卡普卡,CUP
622790,6,0899900702,16,2,中行新加坡分行,GreatWallPlatinum,UPI
625350,6,0804012902,16,2,上海银行,中国旅游卡（IC普卡）,CUP
625351,6,0804012902,16,2,上海银行,中国旅游卡（IC金卡）,CUP
625352,6,0804012902,16,2,上海银行,中国旅游卡（IC白金卡）,CUP
62536602,8,0804922600,16,2,龙江银行,中国旅游卡,CUP
623072,6,0804966730,19,1,南充市商业银行,借记IC卡,CUP
625988,6,0805063330,16,2,温州银行,贷记IC卡,CUP
623060,6,0805131419,19,1,承德银行,借记IC卡,CUP
621696,6,0805832250,19,1,本溪市商业银行,借记卡,CUP
621356015,9,0815193754,19,1,全椒中银富登村镇银行,借记卡,CUP
621356005,9,0815194588,19,1,青州中银富登村镇银行,借记卡,CUP
621356018,9,0815194616,19,1,嘉祥中银富登村镇银行,借记卡,CUP
621356006,9,0815194689,19,1,临邑中银富登村镇银行,借记卡,CUP
621455,6,0804375850,19,1,珠海华润银行股份有限公司,珠海华润银行IC借记卡,CUP
622873,6,0805083000,19,1,江苏银行,聚宝IC借记卡VIP卡,CUP
623506,6,0803060000,19,1,广发银行股份有限公司,广发财富管理多币IC卡,CUP
623153,6,0805311930,19,1,乌海银行股份有限公司,--,CUP
628339,6,0805484959,16,2,平顶山银行,平顶山银行公务卡,CUP
623190,6,0814097310,19,1,昆明农联社,金碧卡一卡通,CUP
623510,6,0814616410,19,1,海口联合农村商业银行,海口联合农村商业银行合卡,CUP
621635111,9,0815366264,19,1,平果国民村镇银行,平果国民村镇银行蜜蜂借记卡,CUP
621635013,9,0815366310,19,1,钦州市钦南国民村镇银行,钦南国民村镇银行蜜蜂借记卡,CUP
621635113,9,0815366310,19,1,钦州市钦南国民村镇银行,钦南国民村镇银行蜜蜂IC借记卡,CUP
621635106,9,0815369028,19,1,石河子国民村镇银行,--,CUP
62163118,8,0815404960,18,1,安阳珠江村镇银行,珠江太阳卡,CUP
621628660,9,0815455880,19,1,佛山高明顺银村镇银行,恒通卡,CUP
621697793,9,0815641442,18,1,任丘泰寿村镇银行,同心卡,CUP
621697873,9,0815643621,18,1,芜湖泰寿村镇银行,同心卡,CUP
623336,6,0829830398,16,1,JSCATFBank,预付卡,UPI
623337,6,0829830398,16,1,JSCATFBank,借记卡,UPI
623338,6,0829830398,16,1,JSCATFBank,借记卡,UPI
624323,6,0829830398,16,2,JSCATFBank,贷记卡,UPI
666000111000,12,0899999906,19,2,测试卡,外卡测试,VIS
621356003,9,0815194752,19,1,曹县中银富登村镇银行,借记卡,CUP
621356012,9,0815195377,19,1,松滋中银富登村镇银行,借记卡,CUP
621350019,9,0815216900,19,1,重庆沙坪坝融兴村镇银行,融兴普惠卡,CUP
625136,6,0825190344,16,2,中国银行（香港）,中银GoodDay银联双币白金卡,UPI
623300,6,0829460180,16,4,RawbankS.a.r.l,预付卡,UPI
435744,6,0803070000,16,2,平安银行（贷记卡）,沃尔玛百分卡,CUP
435745,6,0803070000,16,2,平安银行（贷记卡）,沃尔玛百分卡,CUP
483536,6,0803070000,16,2,平安银行（贷记卡）,VISA白金卡,CUP
622525,6,0803070000,16,2,平安银行（贷记卡）,人民币信用卡金卡,CUP
622526,6,0803070000,16,2,平安银行（贷记卡）,人民币信用卡普卡,CUP
998801,6,0803070000,16,2,平安银行（贷记卡）,发展信用卡(银联卡),CUP
998802,6,0803070000,16,2,平安银行（贷记卡）,发展信用卡(银联卡),CUP
412963,6,0803070010,16,1,平安银行（借记卡）,发展借记卡,CUP
415752,6,0803070010,16,1,平安银行（借记卡）,国际借记卡,CUP
415753,6,0803070010,16,1,平安银行（借记卡）,国际借记卡,CUP
622535,6,0803070010,16,1,平安银行（借记卡）,聚财卡金卡,CUP
622536,6,0803070010,16,1,平安银行（借记卡）,聚财卡VIP金卡,CUP
622538,6,0803070010,16,1,平安银行（借记卡）,发展卡(银联卡),CUP
622539,6,0803070010,16,1,平安银行（借记卡）,聚财卡白金卡和钻石卡,CUP
998800,6,0803070010,16,1,平安银行（借记卡）,发展借记卡(银联卡),CUP
412962,6,0803070010,16,1,平安银行（借记卡）,发展借记卡,CUP
622983,6,0803070010,16,1,平安银行（借记卡）,聚财卡钻石卡,CUP
620010,6,0803070010,16,4,平安银行（借记卡）,公益预付卡,CUP
4,1,0899999907,16,2,visa外卡,visa外卡,VIS
51,2,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
52,2,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
53,2,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
54,2,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
55,2,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
35,2,0899999905,16,2,JCB外卡,JCB外卡,JCB
34,2,0899999904,15,2,AME外卡,AME外卡,AME
37,2,0899999904,15,2,AME外卡,AME外卡,AME
30,2,0899999903,14,2,大来外卡,大来外卡,DNC
36,2,0899999903,14,2,大来外卡,大来外卡,DNC
38,2,0899999903,14,2,大来外卡,大来外卡,DNC
904477,6,0844772900,16,4,东方预付卡,东方预付卡,PRP
908877,6,0844772900,19,4,东方预付卡,东方预付卡,PRP
